NU_ANO_CENSO,CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,NO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_VINCULO_SECRETARIA_EDUCACAO,TP_REGULAMENTACAO,TP_RESPONSAVEL_REGULAMENTACAO,IN_LABORATORIO_INFORMATICA,IN_COMPUTADOR,IN_EQUIP_COPIADORA,IN_EQUIP_IMPRESSORA,IN_EQUIP_IMPRESSORA_MULT,IN_EQUIP_SCANNER,IN_EQUIP_NENHUM,IN_EQUIP_DVD,QT_EQUIP_DVD,IN_EQUIP_SOM,QT_EQUIP_SOM,IN_EQUIP_TV,QT_EQUIP_TV,IN_EQUIP_LOUSA_DIGITAL,QT_EQUIP_LOUSA_DIGITAL,IN_EQUIP_MULTIMIDIA,QT_EQUIP_MULTIMIDIA,IN_DESKTOP_ALUNO,QT_DESKTOP_ALUNO,IN_COMP_PORTATIL_ALUNO,QT_COMP_PORTATIL_ALUNO,IN_TABLET_ALUNO,QT_TABLET_ALUNO,IN_INTERNET,IN_INTERNET_ALUNOS,IN_INTERNET_ADMINISTRATIVO,IN_INTERNET_APRENDIZAGEM,IN_INTERNET_COMUNIDADE,IN_ACESSO_INTERNET_COMPUTADOR,IN_ACES_INTERNET_DISP_PESSOAIS,TP_REDE_LOCAL,IN_BANDA_LARGA,IN_REDES_SOCIAIS
2020,25001914,EEEF SERGINA LAURA DANTAS,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Estadual,Urbana,0,1,Sim,Estadual,Não,Sim,Não,Não,0,0,0,0,0,1,1,Não,0,Não,0,Não,0,1,2,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,1,9
2020,25001981,EMPG DE BOA AGUA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25001990,EMEF FELINTO GOMES DA SILVA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002007,EMEF RUBENS JOSE DE OLIVEIRA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002023,EMPG ABDON JOSE DE OLIVEIRA,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Não,Não,Não,Sim,0,0,0,0,0,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
2020,25002031,EMPG ANTONIO SEVERINO DE FIGUEIREDO,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002058,EMPG DE VACA MORTA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002066,EMPG MANOEL F DO NASCIMENTO,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002082,EMEF FRANCISCA DELMIRA MAIA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002104,EMPG CELSO MARIZ,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002139,EMPG DE JENIPAPEIRO,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Não,Sim,Não,Sim,0,0,0,0,0,1,2,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25002147,EMPG DE MAPIRUNGA,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25002163,EMPG FRANCISCA G DA CONCEICAO,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002171,ESC MUL LEONILDA DE FREITAS,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25002180,ESC MUL Mª DAS DORES SANTIAGO,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002198,EMPG PROFESSORA CATARINA DE SOUSA MAIA,8,1,2/5/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,4,1,5,Sim,3,Sim,1,Sim,2,1,24,0,0,0,0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Wireless,1,1
2020,25002201,EMPG DES MANOEL M DE VASCONCELO,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25002260,EMPG PE CANDIDO DE A BARRETO,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Sim,Sim,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,1,2,0,0,0,0,Sim,Sim,Não,Não,Não,Sim,Não,A cabo,1,1
2020,25002279,EMPG ANTONIO GOMES,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Sim,1,0,0,1,1,1,5,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25002295,EMEF BENICIO A DOS SANTOS,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002317,EMPG MANOEL VIEIRA DE LIMA,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,0,1,Sim,Estadual,Não,Não,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002376,EEEF FABIO MARIZ MAIA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430610,Estadual,Rural,0,1,Sim,Estadual,Não,Sim,Não,Não,0,0,0,0,0,1,1,Não,0,Não,0,Não,0,1,7,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,0
2020,25002384,EMPG DE AGUA BRANCA,8,3,,,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430605,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002392,EMPG VARZEA DO TAPUIO,8,1,2/5/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2504306,Catolé do Rocha,250430610,Municipal,Rural,0,1,Sim,Estadual,Sim,Sim,Não,Sim,0,0,0,1,3,1,2,Sim,3,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25002406,CRECHE CRIANCA ALEGRE,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002414,CRECHE AMELIA ROSADO XAVIER DE SA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Sim,1,0,0,1,1,1,1,Sim,2,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
2020,25002422,ECI EEFM FRANCISCO MAIA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Estadual,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Não,1,0,0,0,0,1,1,Sim,1,Não,0,Sim,3,1,20,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,1,1
2020,25002457,EEEFM JOSE SERAFIM DE LIMA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Estadual,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Não,0,0,0,0,0,1,3,Não,0,Não,0,Não,0,1,10,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,Não há rede local,1,9
2020,25002481,ESC MUL MARIA ANTONIA DE LIMA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,0,0,Sim,1,Não,0,Não,0,1,1,1,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25002490,ESC MUL MIGUEL FILHO DA SILVA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002503,E M JOAO FRANCISCO DA SILVA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Sim,Não,Não,Não,1,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002511,EMEF DO RIACHO SECO,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002546,EMEF FRANCISCO A DE FREITAS,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002554,EMEF IZABEL ANA DE ANDRADE,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Não,,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002562,EMEF JOAO V DE OLIVEIRA,8,2,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002627,EMEF JUVENAL BERNARDINO FILHO,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,0,0,1,1,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,0
2020,25002635,ESC MUL LAURENTINO JOSE DA SILVA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25002643,EMEF PROFª MARIA MONTEIRO SILVA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002651,EMEF REGINA LEOPOLDINA DA CONCEICAO,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Não,,Não,Não,Não,Não,0,0,1,0,0,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002678,EMEF FRANCISCO P DA SILVA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002686,ESCOLA MUNICIPAL ANTONIO PEDRO,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002716,EMEF JOSE DE MELO SOBRINHO,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002724,ESC MUL JOSE FRANCISCO DA SILVA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002732,GR ESC ANTONIO FRANKLIN DE OLIVEIRA,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002740,EMEF AUGUSTINHO S DE ALMEIDA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002759,EMEF ERNESTINO NESTOR DE OLIVEIRA,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002767,EMEF FRANCISCA ROSADO DE OLIVEIRA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,0,0,0,0,0,1,1,Sim,1,Não,0,Sim,1,1,1,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,1,0
2020,25002775,EMEF JOAO ROSADO DE OLIVEIRA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Sim,Não,1,0,0,0,0,1,2,Sim,2,Não,0,Sim,1,1,1,1,2,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,0
2020,25002783,EMEF AUGUSTINHO PEREIRA PAIXAO,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25002805,EMEF DO SAQUINHO,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002813,ESC MUL FRANCISCO VENANCIO DA SILVA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25002821,EMEF LUIZ ALVES DA SILVA,8,1,3/2/2020,12/31/2020,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,0,1,Não,,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25002830,EMEF MANOEL VIEIRA DE FREITAS,8,3,,,2,2501,Sertão Paraibano,25001,25,2507408,Jericó,250740805,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25003011,EEEF VARZEA DOS CALADOS,13,2,,,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Estadual,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25003038,EEEFM MONS VALERIANO PEREIRA,13,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Estadual,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Não,1,0,0,1,1,1,2,Não,0,Não,0,Sim,1,1,18,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,1
2020,25003054,EEEFM FREI BRUNO,13,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Estadual,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Não,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,2,1,10,1,3,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,Não há rede local,1,1
2020,25003100,EM DE ACUDINHO,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003119,EM DE CANTINHO,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Rural,1,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003151,E M MANOEL JUVENCIO FILHO,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003178,E M DE PIPOCA,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Rural,1,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003232,E M MARGARIDA CARDOSO,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
2020,25003321,E M MARTIM ANTONIO DE OLIVEIRA,13,1,2/17/2020,12/21/2020,2,2501,Sertão Paraibano,25001,25,2508109,Lagoa,250810905,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003410,ECI EEFM DANIEL CARNEIRO,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Estadual,Urbana,0,1,Sim,Estadual,Sim,Sim,Não,Não,0,0,0,0,0,1,1,Não,0,Não,0,Não,0,1,21,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,Não há rede local,1,1
2020,25003518,ESC MUL FAUSTO ANDRADE DE SOUSA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003534,ESC MUL JOSE PEREIRA DA SILVA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003542,E M JUSTINO TOMAZ DE BRITO,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003550,ESCOLA MUNICIPAL MANOEL CARDOSO FILHO,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,2,1,2,Sim,2,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,0,1
2020,25003577,ESC MUL JOVELINA DE ALMEIDA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,1,5,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Wireless,,0
2020,25003585,ESC MUL RAIMUNDO ALVES DE ANDRADE,8,2,,,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25003593,ESC MUL PORFIRO ALVES BATISTA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003615,ESC MUL SEVERINO VIEIRA DE ANDRADE,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,1
2020,25003631,ESC MUN VIRGINIA PEREIRA DA SILVA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,1,5,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,0,0
2020,25003658,ESC MUL FRANCISCO DE ANDRADE MACIEL,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,0,0
2020,25003674,ESC MUL JOAO ROZENDO DA COSTA,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25003682,ESC MUL JOSE VAZ CARNEIRO,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,1
2020,25003704,ESC MUL MARIA CANDIDA DO AMOR DIVINO,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Sim,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,2,Não,0,Não,0,1,4,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,1
2020,25003712,ESC MUL SEBASTIAO DE SOUSA SANTIAGO,8,1,2/17/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2512804,Riacho dos Cavalos,251280405,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
